Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_Score,Credit_Utilization,Open_Accounts,Prev_Loan_Count,Prev_Loans_Repaid,Prev_Loan_Defaults,Avg_Prev_Loan_Amount,Repayment_Rate,Property_Area,Loan_Status
LP000188,Male,Yes,3+,Graduate,No,3065,0,303.0,360.0,,17.3,7.0,,5.0,0.0,163.3,1.0,Semiurban,Y
LP000189,Male,No,0,Graduate,No,8317,0,756.0,84.0,791.0,37.1,2.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000190,Male,Yes,2,Not Graduate,No,9493,0,516.0,360.0,661.0,28.5,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000191,Male,Yes,0,Graduate,,3301,2078,280.0,360.0,678.0,20.5,1.0,4.0,3.0,1.0,168.2,0.75,Urban,N
LP000192,,No,0,Not Graduate,No,5534,2610,599.0,120.0,644.0,44.6,3.0,6.0,4.0,2.0,500.0,0.67,Rural,N
LP000193,Female,No,2,Graduate,No,4280,3234,557.0,360.0,776.0,36.7,4.0,6.0,6.0,0.0,104.5,1.0,Semiurban,Y
LP000194,Male,No,2,Not Graduate,No,1942,0,152.0,60.0,685.0,26.2,1.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000195,Male,Yes,3+,Graduate,No,2010,0,151.0,360.0,804.0,11.5,5.0,0.0,0.0,0.0,,0.0,Urban,Y
LP000196,Male,No,2,Graduate,No,3931,0,190.0,300.0,,59.8,3.0,0.0,0.0,0.0,,0.0,Semiurban,N
LP000197,Male,Yes,0,Graduate,,8866,4741,462.0,360.0,675.0,,3.0,4.0,3.0,1.0,386.0,0.75,Semiurban,Y
LP000198,Female,Yes,0,Not Graduate,No,7407,1839,800.0,,569.0,22.2,7.0,2.0,0.0,,110.3,0.0,Urban,N
LP000199,Female,No,0,Graduate,Yes,2566,1722,105.0,360.0,850.0,12.9,3.0,2.0,2.0,0.0,252.5,1.0,Urban,Y
LP000200,Female,No,,Graduate,No,2267,2689,499.0,360.0,583.0,21.8,4.0,1.0,1.0,0.0,259.2,1.0,Semiurban,N
LP000201,Male,Yes,2,Graduate,No,2632,2682,189.0,180.0,608.0,40.1,5.0,2.0,1.0,1.0,176.7,0.5,Rural,N
LP000202,Male,Yes,1,Not Graduate,Yes,2503,0,288.0,360.0,497.0,57.3,5.0,1.0,0.0,,61.7,0.0,Urban,N
LP000203,Male,Yes,3+,Graduate,No,2620,12770,800.0,360.0,748.0,31.2,2.0,3.0,3.0,0.0,500.0,1.0,Semiurban,Y
LP000204,Female,Yes,1,Graduate,No,1319,1301,132.0,360.0,653.0,43.0,6.0,2.0,2.0,0.0,94.0,1.0,Rural,Y
LP000205,Male,No,1,Graduate,No,1200,0,133.0,360.0,,2.5,4.0,5.0,5.0,0.0,88.9,1.0,Urban,Y
LP000206,Male,Yes,0,Graduate,No,1200,0,60.0,36.0,635.0,62.2,5.0,4.0,2.0,2.0,67.7,0.5,Urban,N
LP000207,Male,No,0,Graduate,No,1754,0,123.0,120.0,688.0,23.9,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000208,Male,No,2,Graduate,No,8954,0,800.0,240.0,,41.6,7.0,3.0,2.0,1.0,,0.67,Semiurban,N
LP000209,Male,Yes,,Not Graduate,No,38690,1732,800.0,360.0,791.0,41.5,3.0,1.0,1.0,,500.0,1.0,Urban,Y
LP000210,Male,Yes,0,Graduate,,14942,0,800.0,120.0,584.0,56.3,1.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000211,Male,Yes,2,Graduate,No,5163,1271,344.0,360.0,659.0,43.1,1.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000212,Male,Yes,1,Graduate,No,2792,0,101.0,360.0,595.0,37.9,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000213,Male,Yes,3+,Graduate,No,3433,3431,416.0,360.0,711.0,54.0,3.0,3.0,3.0,0.0,78.3,1.0,Urban,Y
LP000214,Male,Yes,0,Graduate,Yes,4838,1640,561.0,36.0,596.0,21.4,7.0,3.0,2.0,1.0,341.5,0.67,Semiurban,N
LP000215,Male,No,1,Not Graduate,No,15371,0,653.0,360.0,659.0,45.4,4.0,1.0,1.0,0.0,423.9,1.0,Semiurban,Y
LP000216,Male,Yes,0,Graduate,No,2452,0,211.0,36.0,672.0,36.7,3.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000217,Male,No,1,Graduate,,4454,9160,446.0,360.0,668.0,41.9,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000218,Male,Yes,0,Graduate,No,4714,2247,800.0,360.0,614.0,55.1,2.0,1.0,1.0,0.0,500.0,1.0,Semiurban,N
LP000219,Male,No,0,Graduate,No,4217,0,306.0,300.0,676.0,50.1,5.0,1.0,1.0,0.0,297.8,1.0,Urban,Y
LP000220,Female,No,1,Not Graduate,No,1332,0,30.0,360.0,546.0,78.1,9.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000221,Male,Yes,0,Graduate,No,3768,2146,162.0,12.0,642.0,21.5,7.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP000222,Male,No,2,Graduate,No,1975,0,152.0,12.0,661.0,35.7,6.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000223,Male,No,2,Graduate,No,17549,968,800.0,360.0,732.0,17.1,5.0,3.0,3.0,0.0,500.0,1.0,Semiurban,Y
LP000224,Male,No,3+,Not Graduate,No,6264,3545,573.0,300.0,648.0,33.1,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000225,Male,No,0,Graduate,No,8689,2739,800.0,360.0,676.0,58.5,3.0,4.0,3.0,1.0,472.9,0.75,Semiurban,N
LP000226,Male,Yes,0,Not Graduate,No,2615,0,66.0,360.0,721.0,15.4,5.0,1.0,1.0,0.0,110.9,1.0,Rural,Y
LP000227,Female,Yes,0,Graduate,No,3396,2690,169.0,360.0,686.0,,5.0,4.0,3.0,1.0,288.9,0.75,Semiurban,N
LP000228,Male,Yes,0,Graduate,Yes,15141,0,690.0,180.0,627.0,40.0,3.0,3.0,1.0,2.0,500.0,0.33,Semiurban,N
LP000229,Female,Yes,1,Graduate,No,8220,2921,800.0,360.0,710.0,21.6,3.0,5.0,4.0,1.0,374.7,0.8,Urban,Y
LP000230,Male,No,0,Graduate,No,5726,0,229.0,360.0,754.0,2.7,4.0,2.0,2.0,0.0,378.0,1.0,Semiurban,Y
LP000231,Female,No,0,Graduate,No,9958,0,,240.0,781.0,27.5,4.0,2.0,2.0,0.0,500.0,1.0,Urban,Y
LP000232,Male,Yes,0,Graduate,No,14424,1686,800.0,360.0,709.0,29.3,4.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP000233,Male,No,0,Graduate,No,11053,3016,716.0,300.0,850.0,34.4,4.0,0.0,0.0,0.0,0.0,0.0,Rural,Y
LP000234,Male,No,3+,Graduate,No,8347,0,235.0,360.0,653.0,53.0,5.0,2.0,1.0,1.0,230.6,0.5,Semiurban,N
LP000235,Male,Yes,3+,Not Graduate,No,8843,0,800.0,360.0,692.0,32.8,4.0,2.0,2.0,0.0,220.1,1.0,Urban,N
LP000236,Male,Yes,1,Not Graduate,No,3649,4312,482.0,360.0,552.0,43.8,12.0,3.0,1.0,2.0,329.3,0.33,Semiurban,N
LP000237,Male,Yes,0,Graduate,No,5001,0,394.0,180.0,602.0,60.6,3.0,0.0,,0.0,0.0,0.0,Urban,N
LP000238,,No,3+,Graduate,No,6690,0,413.0,360.0,844.0,15.0,6.0,2.0,2.0,0.0,126.1,1.0,Rural,Y
LP000239,Male,No,3+,Graduate,Yes,5382,787,539.0,360.0,698.0,25.2,5.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP000240,Male,Yes,2,Graduate,No,6013,0,125.0,36.0,772.0,25.4,3.0,6.0,6.0,0.0,113.7,1.0,Urban,Y
LP000241,Female,Yes,1,Graduate,No,4085,0,82.0,360.0,698.0,18.8,5.0,2.0,1.0,1.0,276.5,0.5,Rural,N
LP000242,Female,No,0,Graduate,No,1200,2080,,300.0,695.0,34.0,1.0,2.0,1.0,1.0,196.6,0.5,Urban,N
LP000243,Female,No,0,Graduate,No,6673,0,660.0,84.0,840.0,10.5,7.0,2.0,2.0,0.0,207.2,1.0,Urban,Y
LP000244,Male,No,3+,Graduate,No,4744,0,283.0,360.0,795.0,17.9,6.0,3.0,3.0,0.0,340.7,1.0,Semiurban,Y
LP000245,Male,No,3+,Graduate,No,4799,1769,772.0,360.0,514.0,58.8,4.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP000246,,Yes,0,Graduate,No,16657,2190,800.0,360.0,850.0,34.8,3.0,7.0,7.0,0.0,500.0,1.0,Urban,Y
LP000247,Male,Yes,,Graduate,No,5508,3855,742.0,360.0,705.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000248,Female,Yes,1,Graduate,No,2743,1917,195.0,360.0,,8.3,3.0,2.0,2.0,0.0,102.6,1.0,Semiurban,Y
LP000249,Female,No,2,Not Graduate,No,6719,2939,412.0,300.0,774.0,18.0,4.0,5.0,5.0,0.0,500.0,1.0,Semiurban,Y
LP000250,Female,Yes,2,Graduate,No,4681,0,237.0,300.0,571.0,27.0,8.0,0.0,0.0,0.0,0.0,,Semiurban,N
LP000251,Male,No,1,Graduate,No,8687,0,800.0,360.0,708.0,32.0,7.0,1.0,1.0,0.0,361.9,1.0,Semiurban,Y
LP000252,Male,Yes,0,Not Graduate,,3108,391,345.0,360.0,769.0,45.3,2.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP000253,Female,No,0,Graduate,No,2727,0,251.0,360.0,654.0,28.1,7.0,6.0,4.0,2.0,59.9,0.67,Urban,N
LP000254,Male,Yes,2,Graduate,No,3216,0,225.0,360.0,678.0,32.5,3.0,8.0,5.0,3.0,42.0,0.62,Urban,N
LP000255,Male,Yes,2,Graduate,No,1575,2407,214.0,360.0,751.0,40.6,5.0,2.0,2.0,0.0,177.5,1.0,Semiurban,Y
LP000256,Male,No,0,Graduate,No,3420,2139,512.0,360.0,,34.8,2.0,1.0,1.0,0.0,177.3,1.0,Semiurban,Y
LP000257,Female,Yes,0,Not Graduate,,11542,0,576.0,360.0,698.0,28.8,3.0,7.0,6.0,1.0,489.6,0.86,Urban,Y
LP000258,Male,No,2,Graduate,No,2875,0,277.0,360.0,627.0,56.1,8.0,1.0,0.0,1.0,91.8,,Semiurban,N
LP000259,Male,Yes,0,Graduate,No,1970,1117,95.0,180.0,804.0,47.2,6.0,2.0,2.0,0.0,,1.0,Urban,Y
LP000260,Male,Yes,1,Graduate,Yes,3239,1802,406.0,360.0,788.0,25.9,0.0,1.0,1.0,0.0,361.6,1.0,Urban,Y
LP000261,Male,No,1,Graduate,No,5075,1858,175.0,360.0,728.0,24.3,4.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP000262,Female,No,2,Graduate,No,2842,2933,424.0,180.0,634.0,76.4,2.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP000263,Male,Yes,2,Graduate,No,4642,0,117.0,360.0,850.0,36.1,4.0,6.0,6.0,0.0,318.0,1.0,Urban,Y
LP000264,Male,No,0,Graduate,No,5170,0,564.0,360.0,832.0,13.8,7.0,4.0,4.0,0.0,,1.0,Urban,Y
LP000265,Female,Yes,1,Graduate,No,4451,0,255.0,360.0,679.0,10.6,2.0,5.0,3.0,2.0,117.6,0.6,Rural,N
LP000266,Male,Yes,0,Graduate,No,4214,6571,800.0,360.0,567.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP000267,Male,Yes,2,Not Graduate,No,12812,1146,710.0,240.0,699.0,2.2,4.0,1.0,1.0,0.0,500.0,1.0,Urban,N
LP000268,Male,Yes,2,Graduate,No,4944,4503,680.0,180.0,677.0,51.6,,2.0,1.0,1.0,478.6,0.5,Urban,N
LP000269,Male,Yes,0,Graduate,No,2766,2071,437.0,36.0,600.0,21.8,4.0,1.0,1.0,0.0,270.4,1.0,Semiurban,Y
LP000270,Male,Yes,0,Graduate,No,6993,1541,434.0,360.0,773.0,27.9,6.0,1.0,1.0,0.0,161.3,1.0,Rural,Y
LP000271,Female,Yes,0,Graduate,No,4289,0,160.0,12.0,759.0,37.3,4.0,2.0,2.0,0.0,225.3,1.0,Urban,Y
LP000272,Female,No,1,Graduate,Yes,4641,0,407.0,360.0,716.0,44.3,5.0,1.0,1.0,0.0,333.7,1.0,Semiurban,Y
LP000273,Female,Yes,0,Graduate,No,8168,3220,324.0,360.0,739.0,7.4,2.0,2.0,2.0,0.0,151.3,1.0,Semiurban,Y
LP000274,Female,No,2,Graduate,No,9945,0,800.0,120.0,554.0,37.9,0.0,4.0,2.0,2.0,500.0,0.5,Urban,N
LP000275,Male,No,1,Graduate,,2245,0,164.0,360.0,780.0,58.6,2.0,3.0,3.0,0.0,157.8,1.0,Semiurban,Y
LP000276,Male,Yes,1,Graduate,No,12571,3712,490.0,360.0,698.0,46.5,6.0,2.0,2.0,0.0,500.0,1.0,Semiurban,Y
LP000277,Female,Yes,3+,Graduate,,4277,4104,535.0,360.0,767.0,14.6,5.0,1.0,1.0,0.0,266.8,1.0,Rural,Y
LP000278,Male,Yes,0,Graduate,Yes,4295,1438,300.0,360.0,616.0,27.3,2.0,1.0,0.0,1.0,312.4,0.0,Rural,N
LP000279,Male,No,3+,Not Graduate,No,2426,0,76.0,300.0,,52.8,4.0,2.0,2.0,0.0,120.2,1.0,Semiurban,Y
LP000280,Female,Yes,0,Graduate,No,6960,223,137.0,300.0,705.0,3.8,4.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP000281,Female,Yes,0,Graduate,Yes,1894,0,117.0,360.0,611.0,90.6,2.0,6.0,4.0,2.0,34.0,0.67,Urban,N
LP000282,Male,No,0,Not Graduate,,6142,6478,800.0,360.0,607.0,54.8,1.0,0.0,0.0,0.0,0.0,,Semiurban,N
LP000283,Male,No,1,Graduate,No,11977,0,800.0,360.0,634.0,43.2,5.0,2.0,1.0,1.0,181.9,0.5,Rural,N
LP000284,Male,Yes,0,Graduate,No,3682,2436,305.0,360.0,587.0,35.5,3.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000285,Male,Yes,1,Graduate,No,8510,7212,738.0,120.0,593.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP000286,Male,No,0,Graduate,,4671,5476,716.0,180.0,623.0,26.5,6.0,5.0,3.0,2.0,352.0,0.6,Semiurban,N
LP000287,Male,No,3+,Graduate,No,1928,3836,430.0,300.0,747.0,20.6,5.0,4.0,4.0,0.0,181.7,1.0,Semiurban,Y
LP000288,Male,Yes,1,Graduate,No,4778,997,172.0,60.0,730.0,53.1,3.0,2.0,2.0,0.0,244.6,1.0,Rural,Y
LP000289,Male,,1,Graduate,No,3979,0,91.0,84.0,739.0,6.8,,2.0,2.0,0.0,251.3,1.0,Semiurban,Y
LP000290,,No,3+,Graduate,No,7614,0,256.0,360.0,767.0,24.8,4.0,5.0,5.0,0.0,,1.0,Rural,Y
LP000291,Male,No,2,Graduate,No,3575,0,284.0,180.0,689.0,13.9,3.0,1.0,1.0,0.0,105.3,1.0,Urban,Y
LP000292,Male,No,0,Graduate,No,5998,3064,507.0,360.0,772.0,14.2,2.0,1.0,1.0,0.0,496.0,1.0,Urban,Y
LP000293,Female,Yes,0,Graduate,No,2360,0,58.0,360.0,799.0,43.9,3.0,1.0,1.0,0.0,87.2,1.0,Semiurban,Y
LP000294,Male,No,1,Graduate,No,5754,521,608.0,360.0,799.0,62.1,7.0,3.0,3.0,0.0,78.9,1.0,Rural,Y
LP000295,Male,Yes,0,Graduate,No,4510,0,367.0,360.0,710.0,,4.0,2.0,2.0,0.0,327.9,1.0,Semiurban,N
LP000296,Male,Yes,0,Not Graduate,Yes,4119,1159,541.0,300.0,558.0,47.6,4.0,2.0,1.0,1.0,227.4,0.5,Semiurban,N
LP000297,Female,No,0,Graduate,No,4530,2467,329.0,84.0,,18.2,4.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP000298,Male,Yes,2,Not Graduate,No,3731,1462,387.0,360.0,673.0,62.5,5.0,5.0,4.0,1.0,276.6,0.8,Semiurban,N
LP000299,Male,No,0,Not Graduate,Yes,4841,2994,697.0,240.0,,,4.0,2.0,2.0,0.0,209.3,1.0,Urban,Y
LP000300,Male,Yes,0,Not Graduate,No,3951,5561,800.0,300.0,637.0,11.9,4.0,1.0,1.0,0.0,500.0,1.0,Semiurban,N
LP000301,Male,No,0,Graduate,No,2479,0,50.0,360.0,730.0,19.1,4.0,4.0,3.0,1.0,76.0,0.75,Semiurban,Y
LP000302,Male,Yes,1,Graduate,No,2043,4226,698.0,360.0,657.0,40.6,1.0,2.0,1.0,1.0,218.8,0.5,Urban,N
LP000303,Male,No,1,Graduate,No,3305,0,114.0,360.0,773.0,17.1,6.0,7.0,7.0,0.0,42.7,1.0,Urban,Y
LP000304,Male,Yes,2,Not Graduate,No,3676,2706,367.0,360.0,600.0,57.7,3.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP000305,Male,No,0,Graduate,No,1200,944,60.0,360.0,666.0,27.0,4.0,1.0,1.0,0.0,121.5,1.0,Rural,Y
LP000306,Female,No,3+,Graduate,No,4498,1060,598.0,60.0,752.0,41.7,5.0,6.0,6.0,,262.7,1.0,Rural,Y
LP000307,Male,Yes,0,Graduate,No,16677,2258,800.0,180.0,,7.5,3.0,0.0,0.0,0.0,0.0,0.0,Urban,Y
LP000308,Male,Yes,1,Not Graduate,No,6727,0,529.0,360.0,672.0,19.6,4.0,1.0,1.0,0.0,235.3,1.0,Rural,Y
LP000309,Female,Yes,3+,Graduate,No,4012,686,303.0,360.0,742.0,37.6,3.0,3.0,3.0,0.0,345.1,1.0,Urban,Y
LP000310,Male,No,3+,Graduate,No,2726,0,291.0,300.0,744.0,14.4,6.0,4.0,3.0,1.0,99.3,0.75,Rural,Y
LP000311,Male,Yes,1,Graduate,,1605,0,30.0,360.0,521.0,61.2,1.0,1.0,0.0,1.0,65.2,0.0,Urban,N
LP000312,Male,Yes,3+,Not Graduate,Yes,7579,3648,657.0,360.0,702.0,24.1,2.0,3.0,3.0,0.0,133.2,1.0,Rural,Y
LP000313,Male,Yes,1,Graduate,Yes,5740,2254,334.0,360.0,607.0,39.1,2.0,2.0,1.0,1.0,444.4,0.5,Semiurban,N
LP000314,Female,No,0,Not Graduate,No,2119,2454,192.0,360.0,,7.5,7.0,1.0,1.0,,131.6,1.0,Semiurban,Y
LP000315,Female,Yes,0,Not Graduate,Yes,7926,2375,729.0,180.0,816.0,25.9,4.0,1.0,1.0,0.0,500.0,,Urban,Y
LP000316,Male,Yes,1,Not Graduate,No,7359,1156,341.0,360.0,758.0,27.6,2.0,1.0,1.0,0.0,321.2,1.0,Rural,Y
LP000317,Male,No,1,Graduate,No,2972,545,245.0,480.0,850.0,13.2,3.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP000318,Male,No,0,Graduate,No,3732,9893,397.0,,682.0,36.7,2.0,2.0,1.0,1.0,500.0,0.5,Rural,N
LP000319,Male,Yes,3+,Graduate,Yes,5166,0,579.0,300.0,685.0,33.3,2.0,1.0,1.0,0.0,63.5,1.0,Semiurban,Y
LP000320,Male,No,0,Graduate,No,6196,1138,743.0,360.0,754.0,17.5,5.0,4.0,4.0,0.0,366.6,,Semiurban,Y
LP000321,Male,No,0,Graduate,Yes,2305,5245,183.0,180.0,807.0,25.8,,6.0,6.0,0.0,102.5,1.0,Rural,Y
LP000322,Male,Yes,0,Graduate,No,6248,0,626.0,360.0,850.0,29.8,3.0,1.0,1.0,0.0,149.1,1.0,Semiurban,Y
LP000323,Male,Yes,3+,Graduate,No,4607,0,441.0,60.0,850.0,3.7,0.0,1.0,1.0,0.0,367.4,1.0,Urban,Y
LP000324,Male,No,2,Graduate,No,8660,3394,268.0,120.0,757.0,55.9,4.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP000325,Female,Yes,1,Graduate,No,7027,1502,570.0,300.0,823.0,13.1,2.0,3.0,3.0,0.0,197.1,1.0,Semiurban,Y
LP000326,Male,Yes,2,Not Graduate,Yes,4604,3776,260.0,360.0,704.0,26.0,5.0,2.0,2.0,0.0,500.0,1.0,Semiurban,Y
LP000327,Male,Yes,2,Graduate,Yes,7708,2056,203.0,360.0,850.0,15.6,4.0,5.0,5.0,0.0,500.0,1.0,Rural,Y
LP000328,Male,No,3+,Graduate,Yes,1797,4669,553.0,360.0,556.0,55.5,4.0,2.0,1.0,1.0,392.7,0.5,Semiurban,N
LP000329,Male,Yes,0,Graduate,No,3552,0,225.0,360.0,,10.7,5.0,0.0,0.0,0.0,0.0,0.0,Rural,Y
LP000330,Male,No,1,Graduate,No,2480,0,186.0,360.0,758.0,14.3,8.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP000331,Male,Yes,0,Graduate,No,3186,0,95.0,360.0,619.0,33.2,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000332,Female,No,3+,Graduate,Yes,3163,0,187.0,360.0,679.0,14.7,3.0,3.0,2.0,1.0,196.1,0.67,Rural,Y
LP000333,Male,No,3+,Graduate,No,2084,5032,202.0,360.0,738.0,55.9,6.0,2.0,2.0,0.0,390.7,1.0,Semiurban,Y
LP000334,Male,Yes,2,Graduate,No,7876,0,534.0,120.0,529.0,36.7,4.0,5.0,1.0,4.0,162.3,0.2,Urban,N
LP000335,Male,No,0,Graduate,No,6978,812,448.0,360.0,587.0,31.1,3.0,,1.0,0.0,88.8,1.0,Rural,N
LP000336,Male,Yes,0,Graduate,No,3089,0,365.0,,607.0,57.2,1.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP000337,Female,No,0,Graduate,Yes,1200,1117,39.0,360.0,597.0,41.8,7.0,2.0,1.0,,58.5,0.5,Semiurban,N
LP000338,Male,Yes,0,Not Graduate,No,3284,2475,,360.0,801.0,19.7,2.0,1.0,1.0,0.0,171.9,1.0,Urban,Y
LP000339,Male,Yes,1,Not Graduate,No,4319,1836,487.0,360.0,626.0,49.6,3.0,4.0,2.0,2.0,463.6,0.5,Rural,N
LP000340,Male,No,0,Graduate,No,10038,0,800.0,84.0,850.0,58.2,5.0,0.0,0.0,0.0,0.0,0.0,Semiurban,N
LP000341,Male,No,3+,Graduate,No,3170,0,232.0,360.0,761.0,6.9,2.0,1.0,1.0,0.0,193.8,1.0,Rural,Y
LP000342,Male,Yes,0,Not Graduate,,7998,0,800.0,360.0,635.0,26.6,4.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP000343,Male,Yes,3+,Not Graduate,No,3284,3979,678.0,360.0,694.0,18.3,3.0,1.0,1.0,0.0,404.8,1.0,Rural,N
LP000344,Male,Yes,2,Graduate,No,6255,0,706.0,360.0,588.0,38.8,4.0,4.0,3.0,1.0,386.6,0.75,Semiurban,N
LP000345,Male,No,0,Graduate,Yes,7219,0,621.0,360.0,,33.5,2.0,4.0,2.0,2.0,142.7,0.5,Urban,N
LP000346,Male,Yes,0,Graduate,No,6292,0,268.0,60.0,,34.6,4.0,4.0,3.0,1.0,133.3,0.75,Urban,Y
LP000347,Male,Yes,3+,Graduate,No,2504,1612,306.0,360.0,803.0,10.0,6.0,3.0,3.0,0.0,265.1,1.0,Semiurban,Y
LP000348,Male,Yes,2,Graduate,,3575,2259,554.0,480.0,583.0,45.3,3.0,1.0,0.0,1.0,280.6,0.0,Rural,N
LP000349,Male,No,0,Graduate,No,6325,0,646.0,300.0,617.0,30.5,4.0,2.0,1.0,1.0,,0.5,Urban,N
LP000350,Male,Yes,0,Not Graduate,No,1723,555,55.0,360.0,665.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP000351,Male,Yes,2,Not Graduate,No,7142,0,440.0,360.0,850.0,66.5,,1.0,1.0,0.0,448.3,1.0,Urban,Y
LP000352,,Yes,0,Graduate,No,2148,0,84.0,360.0,762.0,21.1,5.0,,1.0,0.0,80.6,1.0,Semiurban,Y
LP000353,Male,Yes,0,Graduate,No,1976,0,201.0,,728.0,32.0,0.0,6.0,5.0,1.0,88.3,0.83,Rural,Y
LP000354,Male,No,2,Not Graduate,No,3230,0,72.0,360.0,627.0,32.4,2.0,3.0,1.0,2.0,198.5,0.33,Semiurban,N
LP000355,Male,No,1,Graduate,No,2948,561,186.0,360.0,687.0,8.4,2.0,1.0,1.0,0.0,155.8,1.0,Rural,Y
LP000356,Male,No,0,Not Graduate,Yes,4959,2705,211.0,180.0,660.0,15.4,3.0,3.0,3.0,0.0,445.6,1.0,Rural,Y
LP000357,Male,Yes,3+,Graduate,No,5220,0,440.0,360.0,850.0,55.1,2.0,2.0,2.0,0.0,369.8,1.0,Semiurban,Y
LP000358,Male,No,1,Not Graduate,No,4638,0,,360.0,548.0,43.9,3.0,3.0,1.0,2.0,225.1,0.33,Rural,N
LP000359,Female,Yes,3+,Graduate,Yes,2465,0,254.0,240.0,576.0,23.4,5.0,0.0,0.0,0.0,0.0,0.0,Urban,N
LP000360,Male,Yes,0,Graduate,No,9185,0,633.0,180.0,692.0,6.5,4.0,1.0,1.0,0.0,500.0,1.0,Semiurban,Y
LP000361,Male,No,0,Graduate,No,4622,1901,380.0,360.0,807.0,20.6,5.0,1.0,1.0,0.0,453.5,1.0,Semiurban,Y
LP000362,,Yes,0,Not Graduate,No,7772,1738,512.0,120.0,713.0,19.1,7.0,3.0,3.0,0.0,253.1,1.0,Urban,Y
LP000363,Male,Yes,0,Graduate,No,1200,1471,130.0,36.0,815.0,15.9,0.0,1.0,1.0,0.0,84.9,1.0,Urban,Y
LP000364,Male,No,3+,Graduate,No,6130,0,291.0,300.0,684.0,15.3,4.0,2.0,1.0,1.0,487.8,0.5,Urban,N
LP000365,Female,Yes,3+,Graduate,No,3153,1717,558.0,360.0,728.0,23.2,2.0,1.0,1.0,0.0,388.0,1.0,Urban,Y
LP000366,Male,No,2,Not Graduate,No,7012,0,,12.0,743.0,6.6,4.0,7.0,7.0,0.0,141.3,1.0,Urban,Y
LP000367,Female,No,1,Graduate,No,12987,1310,346.0,360.0,689.0,57.1,9.0,6.0,5.0,1.0,421.0,0.83,Urban,Y
LP000368,Female,Yes,2,Graduate,Yes,2206,1651,245.0,360.0,713.0,38.8,6.0,4.0,4.0,0.0,97.8,1.0,Rural,Y
LP000369,Male,Yes,1,Graduate,No,7442,9318,800.0,84.0,764.0,26.4,6.0,3.0,3.0,0.0,500.0,1.0,Urban,Y
LP000370,Male,Yes,0,Graduate,No,3104,0,235.0,360.0,850.0,32.8,2.0,2.0,2.0,0.0,108.7,1.0,Urban,Y
LP000371,Male,Yes,,Graduate,No,1446,6952,800.0,360.0,677.0,27.6,5.0,3.0,2.0,1.0,346.9,0.67,Urban,N
LP000372,Male,Yes,,Graduate,Yes,7756,0,422.0,360.0,657.0,42.4,2.0,0.0,0.0,0.0,0.0,0.0,Semiurban,Y
LP000373,Male,No,,Graduate,No,13248,7400,800.0,360.0,773.0,27.3,6.0,0.0,0.0,0.0,0.0,0.0,Rural,N
LP000374,Male,Yes,0,Graduate,No,15782,2200,800.0,36.0,635.0,48.9,2.0,2.0,1.0,1.0,500.0,0.5,Rural,N
LP000375,Male,Yes,0,Graduate,No,5326,0,387.0,360.0,811.0,21.4,2.0,2.0,2.0,0.0,317.7,1.0,Rural,Y
LP000376,Male,Yes,1,Graduate,No,1869,1270,294.0,360.0,722.0,16.5,,5.0,5.0,0.0,204.2,1.0,Semiurban,Y
